Sample,Type,Site,Site_Name,Status,Morph,Length,Type_2
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,28,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,30,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,33,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,39,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,29,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,35,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,39,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,34,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,35,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,38,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,28,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,30,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,36,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,26,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,34,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,25,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,26,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,22,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,41,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,25,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,23,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,29,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,32,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,25,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,22,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,36,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,23,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,34,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,17,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,26,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,26,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,29,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,25,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,28,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,15,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,34,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,16,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,29,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,23,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,9,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_1,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,29,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,27,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,15,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,27,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,44,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,29,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,22,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,26,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,23,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,26,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,23,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,24,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,19,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,19,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,15,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,17,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,9,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,E,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,36,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,30,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,25,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,26,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,24,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,25,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,24,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,21,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,22,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,10,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,16,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,14,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,12,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,alive,T,13,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,46,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,38,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,23,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,39,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,25,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,35,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,34,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,28,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,25,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,23,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,23,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_3,Z,Site 1,Kurichek,dead,E,19,Stage 3
